issn,year,anti_labor,neutral,pro_labor,total_labor,anti_labor_intensity,anti_labor_rr,total_labor_rr
2333-7788,1884,2,0,10,12,0.16666666666666666,0,0
2333-7788,1885,0,0,3,3,0.0,0,0
2333-7788,1886,8,1,7,16,0.5,3,3
2333-7788,1887,3,0,3,6,0.5,1,1
2333-7788,1888,0,2,39,41,0.0,0,3
2333-7788,1889,0,0,1,1,0.0,0,0
2333-7788,1890,2,6,2,10,0.2,1,2
2333-8547,1869,1,10,1,12,0.08333333333333333,1,5
2333-8547,1870,4,6,2,12,0.3333333333333333,1,3
2333-8547,1871,1,8,5,14,0.07142857142857142,0,2
2333-8547,1872,15,25,13,53,0.2830188679245283,3,7
2333-8547,1873,17,13,2,32,0.53125,5,8
2333-8547,1874,7,8,6,21,0.3333333333333333,1,1
2333-8547,1875,3,2,4,9,0.3333333333333333,2,4
2333-8547,1876,2,1,3,6,0.3333333333333333,2,2
2333-8547,1877,15,13,12,40,0.375,5,12
2333-8547,1878,1,5,14,20,0.05,0,2
2333-8547,1879,6,11,10,27,0.2222222222222222,2,6
2333-8547,1880,7,5,17,29,0.2413793103448276,1,2
2333-8547,1881,7,4,8,19,0.3684210526315789,0,1
2333-8547,1882,11,12,6,29,0.3793103448275862,2,4
2333-8547,1883,9,13,13,35,0.2571428571428571,1,4
2333-8547,1884,1,10,6,17,0.058823529411764705,0,2
2333-8547,1885,16,19,6,41,0.3902439024390244,0,7
2333-8547,1886,97,113,65,275,0.3527272727272727,14,33
2333-8547,1887,13,23,12,48,0.2708333333333333,1,5
2333-8547,1888,28,48,66,142,0.19718309859154928,5,21
2333-8547,1889,8,21,5,34,0.23529411764705882,1,2
2333-8547,1890,24,46,13,83,0.2891566265060241,6,15
2334-5993,1869,2,2,1,5,0.4,0,2
2334-5993,1870,0,0,1,1,0.0,0,0
2372-1022,1882,0,1,0,1,0.0,0,1
2372-1022,1883,4,2,0,6,0.6666666666666666,1,1
2372-1022,1884,0,2,1,3,0.0,0,2
2372-1022,1885,1,1,0,2,0.5,1,1
2372-1170,1877,63,23,37,123,0.5121951219512195,26,33
2372-1170,1878,20,20,38,78,0.2564102564102564,2,11
2372-1170,1879,16,19,15,50,0.32,1,3
2372-1170,1880,9,10,9,28,0.32142857142857145,0,0
2372-1375,1869,0,0,3,3,0.0,0,0
2372-1375,1870,1,1,4,6,0.16666666666666666,0,0
2372-1375,1872,3,0,1,4,0.75,0,0
2372-1375,1873,0,0,3,3,0.0,0,0
2372-1375,1874,3,0,2,5,0.6,0,0
2372-1375,1875,1,0,2,3,0.3333333333333333,0,0
2372-1375,1876,0,0,3,3,0.0,0,0
2372-1375,1877,5,1,6,12,0.4166666666666667,0,2
2372-1375,1878,3,0,2,5,0.6,0,0
2372-1375,1879,1,1,4,6,0.16666666666666666,0,0
2372-1375,1880,0,0,6,6,0.0,0,1
2372-1375,1881,1,0,7,8,0.125,0,0
2372-1375,1882,3,0,14,17,0.17647058823529413,0,0
2372-1375,1883,0,1,12,13,0.0,0,0
2372-1375,1884,1,0,12,13,0.07692307692307693,0,0
2372-1375,1885,0,0,1,1,0.0,0,1
2372-1375,1886,8,6,9,23,0.34782608695652173,1,1
2372-1375,1887,5,3,16,24,0.20833333333333334,0,3
2372-1375,1888,2,2,15,19,0.10526315789473684,0,1
2372-1375,1889,0,0,2,2,0.0,0,0
2372-1375,1890,1,0,5,6,0.16666666666666666,1,1
2372-2819,1869,0,1,2,3,0.0,0,1
2372-2819,1870,1,0,4,5,0.2,0,1
2372-2819,1871,1,0,0,1,1.0,0,0
2372-2843,1890,14,8,23,45,0.3111111111111111,0,5
2372-2878,1890,12,16,7,35,0.34285714285714286,3,10
2372-3157,1885,1,2,1,4,0.25,1,1
2372-3157,1886,0,1,4,5,0.0,0,0
2372-3157,1887,5,1,4,10,0.5,0,1
2372-3157,1888,1,1,1,3,0.3333333333333333,0,1
2372-322X,1886,0,0,1,1,0.0,0,0
2372-5028,1869,0,0,1,1,0.0,0,0
2372-5028,1870,1,0,0,1,1.0,0,0
2372-5028,1871,0,0,4,4,0.0,0,1
2372-5028,1873,0,1,4,5,0.0,0,0
2372-5028,1877,5,1,5,11,0.45454545454545453,4,7
2372-5028,1878,0,0,5,5,0.0,0,2
2372-5028,1879,0,0,1,1,0.0,0,0
2372-5028,1884,0,0,5,5,0.0,0,0
2372-5028,1885,0,0,1,1,0.0,0,0
2372-5028,1886,4,5,2,11,0.36363636363636365,1,3
2372-5028,1887,0,0,1,1,0.0,0,0
2372-5028,1888,0,1,4,5,0.0,0,1
2372-5028,1889,0,0,4,4,0.0,0,0
2372-5028,1890,1,0,1,2,0.5,0,0
2372-5354,1870,0,1,0,1,0.0,0,0
2372-546X,1886,198,214,143,555,0.3567567567567568,48,99
2372-546X,1887,88,95,60,243,0.36213991769547327,11,27
2372-546X,1888,59,67,66,192,0.3072916666666667,15,40
2372-546X,1889,15,7,8,30,0.5,0,0
2372-6695,1870,0,1,1,2,0.0,0,0
2372-6695,1875,0,0,1,1,0.0,0,0
2372-6695,1877,1,0,4,5,0.2,0,0
2372-6695,1878,0,0,6,6,0.0,0,0
2372-6695,1879,1,0,1,2,0.5,0,0
2372-6695,1880,2,0,2,4,0.5,0,0
2372-6695,1881,1,0,2,3,0.3333333333333333,0,0
2372-6695,1882,2,0,8,10,0.2,0,0
2372-6695,1883,2,0,0,2,1.0,0,0
2372-6695,1884,0,0,13,13,0.0,0,0
2372-6695,1885,0,1,1,2,0.0,0,0
2372-6695,1886,3,1,4,8,0.375,0,0
2372-6695,1887,0,1,3,4,0.0,0,0
2372-6695,1888,1,2,21,24,0.041666666666666664,1,1
2372-6695,1889,3,1,26,30,0.1,0,0
2372-6695,1890,0,0,15,15,0.0,0,0
2372-6733,1872,0,1,2,3,0.0,0,0
2372-6733,1873,0,1,0,1,0.0,0,0
2372-6733,1874,0,1,0,1,0.0,0,0
2372-6768,1869,0,0,1,1,0.0,0,0
2372-6768,1871,0,1,0,1,0.0,0,1
2372-6768,1872,1,0,1,2,0.5,0,0
2372-6768,1873,1,0,0,1,1.0,0,0
2372-6768,1875,0,0,1,1,0.0,0,0
2372-6768,1876,0,1,1,2,0.0,0,0
2372-6768,1877,7,4,8,19,0.3684210526315789,5,14
2372-6768,1878,1,2,2,5,0.2,0,1
2372-6768,1879,2,1,2,5,0.4,0,0
2372-6768,1880,0,1,0,1,0.0,0,1
2372-6768,1882,1,2,0,3,0.3333333333333333,0,0
2372-6768,1885,6,2,1,9,0.6666666666666666,2,3
2372-6768,1886,20,37,21,78,0.2564102564102564,8,20
2372-6768,1887,16,27,14,57,0.2807017543859649,3,10
2372-6768,1888,14,26,10,50,0.28,7,18
2372-6768,1889,4,33,9,46,0.08695652173913043,2,13
2372-6768,1890,7,37,10,54,0.12962962962962962,4,23
2372-6806,1876,0,0,1,1,0.0,0,0
2372-6806,1877,4,1,1,6,0.6666666666666666,2,3
2372-6806,1881,1,0,0,1,1.0,0,0
2372-6806,1882,1,0,0,1,1.0,0,0
2372-6806,1883,0,0,1,1,0.0,0,0
2372-6806,1884,0,2,0,2,0.0,0,2
2372-6806,1885,0,1,1,2,0.0,0,0
2372-6806,1886,8,14,11,33,0.24242424242424243,5,7
2372-6806,1887,8,16,11,35,0.22857142857142856,1,7
2372-6806,1888,2,2,3,7,0.2857142857142857,0,2
2372-6806,1890,0,1,1,2,0.0,0,0
2372-6865,1879,2,4,2,8,0.25,1,2
2372-6865,1880,0,0,2,2,0.0,0,0
2372-6865,1881,1,1,0,2,0.5,1,2
2372-6865,1882,0,0,2,2,0.0,0,1
2372-6865,1883,3,3,0,6,0.5,1,2
2372-6865,1884,1,1,5,7,0.14285714285714285,0,0
2372-6865,1885,1,3,1,5,0.2,0,0
2372-6865,1886,5,5,1,11,0.45454545454545453,1,2
2372-6903,1889,7,10,1,18,0.3888888888888889,2,6
2372-6903,1890,9,15,2,26,0.34615384615384615,5,9
2372-9945,1873,0,1,0,1,0.0,0,0
2372-9945,1874,0,0,2,2,0.0,0,0
2372-9945,1875,1,0,0,1,1.0,1,1
2372-9945,1877,2,0,0,2,1.0,0,0
2372-9945,1878,1,3,2,6,0.16666666666666666,0,4
2372-9945,1879,1,4,1,6,0.16666666666666666,0,1
2373-1028,1877,0,0,1,1,0.0,0,0
2373-1052,1877,4,0,0,4,1.0,1,1
2373-1052,1878,0,0,1,1,0.0,0,0
2373-2105,1870,0,0,1,1,0.0,0,0
2373-2105,1871,0,0,1,1,0.0,0,0
2373-2105,1872,6,3,0,9,0.6666666666666666,2,4
2373-2105,1873,3,2,4,9,0.3333333333333333,3,5
2373-2180,1869,1,0,3,4,0.25,0,0
2373-2180,1870,0,0,4,4,0.0,0,0
2373-2180,1871,0,0,1,1,0.0,0,0
2373-2180,1872,1,1,1,3,0.3333333333333333,0,0
2373-2180,1873,1,2,0,3,0.3333333333333333,1,1
2373-2180,1874,1,0,0,1,1.0,0,0
2373-2180,1875,0,0,2,2,0.0,0,0
2373-2180,1877,3,1,1,5,0.6,2,2
2373-2180,1878,0,1,0,1,0.0,0,1
2373-2180,1879,0,0,4,4,0.0,0,1
2373-2180,1880,1,1,5,7,0.14285714285714285,0,0
2373-2180,1881,0,0,6,6,0.0,0,0
2373-2180,1882,2,3,4,9,0.2222222222222222,0,1
2373-2180,1883,1,1,1,3,0.3333333333333333,0,1
2373-2180,1884,0,1,11,12,0.0,0,0
2373-2180,1885,4,1,0,5,0.8,1,1
2373-2180,1886,4,0,4,8,0.5,0,0
2373-2377,1869,0,1,0,1,0.0,0,1
2373-3632,1882,0,1,0,1,0.0,0,1
2373-468X,1874,4,0,0,4,1.0,0,0
2373-468X,1875,1,0,0,1,1.0,1,1
2373-468X,1876,3,0,1,4,0.75,0,0
2373-468X,1877,4,0,0,4,1.0,2,2
2374-1791,1871,1,0,0,1,1.0,1,1
2374-1791,1872,1,3,0,4,0.25,0,1
2374-1813,1888,1,1,0,2,0.5,1,2
2374-1813,1889,6,3,4,13,0.46153846153846156,1,3
2374-1872,1889,0,0,2,2,0.0,0,0
2374-1872,1890,0,2,1,3,0.0,0,0
2374-2062,1880,0,1,0,1,0.0,0,1
2374-2062,1881,2,2,1,5,0.4,0,3
2374-2062,1882,0,0,1,1,0.0,0,0
2374-2062,1886,3,2,1,6,0.5,0,0
2374-2062,1887,2,0,4,6,0.3333333333333333,0,1
2374-2062,1888,2,1,6,9,0.2222222222222222,0,1
2374-2062,1889,1,0,2,3,0.3333333333333333,0,0
2374-2062,1890,1,2,3,6,0.16666666666666666,0,0
2374-5789,1872,1,1,3,5,0.2,0,0
2374-5789,1873,1,1,1,3,0.3333333333333333,0,0
2374-5789,1876,0,0,1,1,0.0,0,0
2374-5789,1877,2,0,2,4,0.5,0,1
2374-5789,1878,0,1,0,1,0.0,0,0
2374-5789,1879,1,0,3,4,0.25,0,0
2374-5789,1880,0,0,2,2,0.0,0,0
2374-5789,1881,0,0,1,1,0.0,0,1
2374-5789,1882,0,0,2,2,0.0,0,0
2374-5789,1883,0,0,3,3,0.0,0,0
2374-5789,1884,0,0,4,4,0.0,0,0
2374-5789,1885,3,1,5,9,0.3333333333333333,1,4
2374-5789,1886,10,6,19,35,0.2857142857142857,0,2
2374-5789,1887,6,1,5,12,0.5,1,1
2374-5819,1874,9,5,15,29,0.3103448275862069,1,5
2374-5819,1875,0,0,5,5,0.0,0,1
2374-5819,1876,2,0,4,6,0.3333333333333333,1,1
2374-5819,1877,0,0,4,4,0.0,0,1
2374-5819,1878,5,4,12,21,0.23809523809523808,0,2
2374-5819,1879,3,1,1,5,0.6,0,0
2374-5819,1880,0,1,8,9,0.0,0,0
2374-5819,1881,2,2,2,6,0.3333333333333333,0,1
2374-5819,1882,5,4,2,11,0.45454545454545453,1,2
2374-5819,1883,4,10,20,34,0.11764705882352941,0,1
2374-5819,1884,0,0,13,13,0.0,0,1
2374-5819,1885,6,4,7,17,0.35294117647058826,2,5
2374-5819,1886,47,40,28,115,0.40869565217391307,16,39
2374-5819,1887,30,30,20,80,0.375,7,10
2374-5819,1888,10,14,78,102,0.09803921568627451,2,11
2374-5819,1889,18,16,26,60,0.3,1,4
2374-5932,1878,0,1,0,1,0.0,0,1
2374-5975,1879,1,0,1,2,0.5,0,0
2374-5975,1882,0,2,0,2,0.0,0,0
2374-6041,1869,0,0,1,1,0.0,0,0
2374-6041,1870,0,2,1,3,0.0,0,0
2374-6998,1878,0,1,0,1,0.0,0,0
2374-6998,1879,1,4,1,6,0.16666666666666666,1,3
2374-6998,1884,1,1,0,2,0.5,0,0
2374-6998,1885,0,0,1,1,0.0,0,0
2374-6998,1886,1,1,2,4,0.25,0,1
2374-6998,1887,1,0,0,1,1.0,0,0
2374-6998,1888,1,0,2,3,0.3333333333333333,0,0
2374-6998,1889,0,0,1,1,0.0,0,0
2374-7102,1875,2,1,4,7,0.2857142857142857,0,2
2374-7102,1877,9,3,9,21,0.42857142857142855,5,8
2374-7102,1878,1,3,5,9,0.1111111111111111,0,3
2374-7102,1879,6,3,5,14,0.42857142857142855,1,2
2374-7102,1880,3,2,2,7,0.42857142857142855,1,2
2374-7102,1881,1,1,11,13,0.07692307692307693,0,0
2374-7102,1882,0,1,6,7,0.0,0,0
2374-7102,1883,3,4,3,10,0.3,2,4
2374-7102,1884,4,2,11,17,0.23529411764705882,1,2
2374-7102,1885,8,2,8,18,0.4444444444444444,1,2
2374-7102,1886,19,27,15,61,0.3114754098360656,2,8
2374-7102,1887,2,12,3,17,0.11764705882352941,0,5
2374-734X,1889,9,14,0,23,0.391304347826087,1,6
2374-734X,1890,6,4,2,12,0.5,2,5
2374-8591,1890,0,2,0,2,0.0,0,0
2374-8648,1877,0,1,0,1,0.0,0,1
2374-8648,1878,1,1,0,2,0.5,1,2
2374-8672,1879,1,0,2,3,0.3333333333333333,0,0
2374-8672,1880,0,0,4,4,0.0,0,0
2374-8672,1882,0,1,3,4,0.0,0,0
2374-8672,1884,1,0,2,3,0.3333333333333333,0,0
2374-8672,1885,0,1,0,1,0.0,0,1
2374-8958,1889,2,10,0,12,0.16666666666666666,0,0
2374-9792,1890,5,10,3,18,0.2777777777777778,2,2
2374-9830,1888,0,0,1,1,0.0,0,0
2374-9830,1889,0,0,1,1,0.0,0,0
2374-9911,1874,1,0,0,1,1.0,0,0
2374-9970,1887,1,2,4,7,0.14285714285714285,0,1
2374-9970,1888,0,4,49,53,0.0,0,7
2374-9970,1889,2,2,6,10,0.2,0,0
2374-9970,1890,2,1,3,6,0.3333333333333333,0,0
2375-0081,1886,4,1,4,9,0.4444444444444444,0,1
2375-0200,1885,2,0,1,3,0.6666666666666666,1,1
2375-0200,1886,5,3,3,11,0.45454545454545453,0,0
2375-0200,1887,2,1,0,3,0.6666666666666666,0,0
2375-0200,1888,1,1,4,6,0.16666666666666666,0,0
2375-0200,1889,1,1,0,2,0.5,0,0
2375-2041,1869,0,3,2,5,0.0,0,1
2375-2041,1870,4,2,6,12,0.3333333333333333,1,1
2375-2041,1871,0,1,1,2,0.0,0,1
2375-3137,1885,6,4,9,19,0.3157894736842105,1,1
2375-3137,1886,19,12,9,40,0.475,1,5
2375-3137,1887,4,6,1,11,0.36363636363636365,1,2
2375-3137,1888,1,2,2,5,0.2,0,1
2375-3137,1889,4,2,4,10,0.4,0,1
2375-3137,1890,8,9,3,20,0.4,2,5
2375-4176,1871,0,2,0,2,0.0,0,0
2375-4176,1872,5,2,6,13,0.38461538461538464,1,2
2375-4176,1873,1,0,1,2,0.5,0,0
2375-4176,1874,0,0,1,1,0.0,0,0
2375-4176,1875,1,0,0,1,1.0,0,0
2375-4176,1877,5,0,0,5,1.0,3,3
2375-4176,1878,0,2,1,3,0.0,0,1
2375-4176,1879,0,1,1,2,0.0,0,0
2375-4176,1880,0,0,3,3,0.0,0,0
2375-4176,1882,1,0,4,5,0.2,0,0
2375-4176,1883,1,0,3,4,0.25,0,0
2375-4176,1884,3,3,13,19,0.15789473684210525,0,1
2375-4176,1885,6,0,2,8,0.75,0,0
2375-4176,1886,4,2,9,15,0.26666666666666666,2,2
2375-4176,1887,0,1,4,5,0.0,0,0
2375-4176,1888,0,1,4,5,0.0,0,1
2375-4176,1889,0,0,3,3,0.0,0,0
2375-4176,1890,2,0,5,7,0.2857142857142857,0,0
2375-4257,1881,0,1,0,1,0.0,0,1
2375-4257,1882,1,0,0,1,1.0,1,1
2375-4281,1882,12,5,7,24,0.5,5,7
2375-4281,1883,7,13,1,21,0.3333333333333333,1,9
2375-4281,1884,3,9,10,22,0.13636363636363635,2,9
2375-4281,1885,1,5,1,7,0.14285714285714285,1,5
2375-4281,1886,23,35,26,84,0.27380952380952384,7,26
2375-4281,1887,5,14,6,25,0.2,2,6
2375-4281,1888,4,11,30,45,0.08888888888888889,0,4
2375-4281,1889,3,6,3,12,0.25,1,6
2375-4281,1890,14,15,12,41,0.34146341463414637,8,9
2375-4346,1871,1,2,4,7,0.14285714285714285,0,2
2375-4346,1872,6,6,4,16,0.375,1,2
2375-4346,1873,3,3,4,10,0.3,1,3
2375-4346,1874,5,5,2,12,0.4166666666666667,2,4
2375-4346,1875,4,2,0,6,0.6666666666666666,0,1
2375-4346,1876,1,0,0,1,1.0,0,0
2375-4346,1877,14,3,9,26,0.5384615384615384,10,14
2375-4346,1878,6,4,9,19,0.3157894736842105,0,2
2375-4346,1879,5,3,3,11,0.45454545454545453,0,2
2375-4346,1880,3,3,7,13,0.23076923076923078,2,4
2375-4346,1881,2,2,0,4,0.5,1,3
2375-4346,1882,2,2,5,9,0.2222222222222222,2,4
2375-4346,1883,1,8,1,10,0.1,1,3
2375-4346,1884,2,10,9,21,0.09523809523809523,0,7
2375-4346,1885,7,7,5,19,0.3684210526315789,4,6
2375-4346,1886,41,38,24,103,0.39805825242718446,16,29
2375-4346,1887,21,17,11,49,0.42857142857142855,2,4
2375-4346,1888,10,8,31,49,0.20408163265306123,3,8
2375-4346,1889,5,3,6,14,0.35714285714285715,0,0
2375-4346,1890,8,8,8,24,0.3333333333333333,0,2
2375-4362,1880,3,6,4,13,0.23076923076923078,0,5
2375-4362,1881,2,1,0,3,0.6666666666666666,0,1
2375-4362,1882,4,9,2,15,0.26666666666666666,1,3
2375-4362,1883,2,8,2,12,0.16666666666666666,2,7
2375-4362,1884,2,6,6,14,0.14285714285714285,0,4
2375-4362,1885,6,12,3,21,0.2857142857142857,1,5
2375-4362,1886,37,57,19,113,0.3274336283185841,12,31
2375-4362,1887,6,23,13,42,0.14285714285714285,0,13
2375-4362,1888,8,32,41,81,0.09876543209876543,2,17
2375-4362,1889,6,17,22,45,0.13333333333333333,0,8
2375-4362,1890,10,19,12,41,0.24390243902439024,2,11
2375-4443,1877,5,0,4,9,0.5555555555555556,0,0
2375-4443,1878,1,0,7,8,0.125,0,0
2375-4443,1879,1,1,1,3,0.3333333333333333,0,0
2375-4443,1880,0,1,3,4,0.0,0,0
2375-4443,1881,0,0,1,1,0.0,0,0
2375-4443,1882,4,0,3,7,0.5714285714285714,0,0
2375-4443,1883,2,0,1,3,0.6666666666666666,0,0
2375-4443,1884,0,0,2,2,0.0,0,0
2375-4443,1885,0,0,1,1,0.0,0,1
2375-4443,1886,5,0,5,10,0.5,0,0
2375-4443,1887,1,0,0,1,1.0,0,0
2375-4443,1888,1,0,6,7,0.14285714285714285,0,0
2375-4443,1889,2,0,0,2,1.0,0,0
2375-4443,1890,0,0,1,1,0.0,0,0
2375-5938,1882,1,0,1,2,0.5,1,1
2375-6195,1886,4,4,2,10,0.4,0,0
2375-8864,1889,0,1,0,1,0.0,0,0
2375-8864,1890,0,10,3,13,0.0,0,4
2375-8961,1888,5,33,8,46,0.10869565217391304,3,22
2375-8961,1889,7,31,7,45,0.15555555555555556,2,11
2375-8961,1890,3,22,1,26,0.11538461538461539,2,15
2375-9127,1887,6,1,2,9,0.6666666666666666,1,1
2375-9127,1888,1,0,6,7,0.14285714285714285,1,1
2375-9127,1889,1,2,2,5,0.2,1,3
2376-0087,1886,5,3,4,12,0.4166666666666667,1,1
2376-0087,1887,2,0,1,3,0.6666666666666666,0,0
2376-0087,1888,0,0,3,3,0.0,0,0
2376-0087,1889,0,2,9,11,0.0,0,2
2376-0087,1890,4,5,31,40,0.1,0,7
2376-0184,1887,6,13,3,22,0.2727272727272727,2,8
2376-0222,1884,0,0,1,1,0.0,0,0
2376-0397,1875,1,2,2,5,0.2,1,1
2376-0397,1876,6,8,2,16,0.375,5,9
2376-0397,1877,39,21,11,71,0.5492957746478874,22,30
2376-0397,1878,9,19,15,43,0.20930232558139536,1,13
2376-0397,1879,8,32,15,55,0.14545454545454545,1,9
2376-0397,1880,7,25,6,38,0.18421052631578946,0,5
2376-1288,1881,0,0,7,7,0.0,0,0
2376-1288,1882,2,0,10,12,0.16666666666666666,0,0
2376-1288,1883,1,0,6,7,0.14285714285714285,0,0
2376-1288,1884,0,0,34,34,0.0,0,0
2376-1288,1885,0,0,5,5,0.0,0,0
2376-1288,1886,7,2,11,20,0.35,0,0
2376-1288,1887,5,1,17,23,0.21739130434782608,2,2
2376-1288,1888,5,9,35,49,0.10204081632653061,1,5
2376-1288,1889,4,3,11,18,0.2222222222222222,0,1
2376-1288,1890,4,0,12,16,0.25,0,0
2376-1547,1869,0,0,2,2,0.0,0,0
2376-1547,1870,0,0,3,3,0.0,0,0
2376-1547,1873,1,0,1,2,0.5,0,0
2376-1547,1874,0,0,1,1,0.0,0,0
2376-1547,1875,0,0,1,1,0.0,0,0
2376-1547,1876,1,0,2,3,0.3333333333333333,0,0
2376-1547,1877,5,0,6,11,0.45454545454545453,2,4
2376-1547,1878,7,0,8,15,0.4666666666666667,0,0
2376-1547,1879,2,0,2,4,0.5,0,0
2376-1547,1880,1,0,3,4,0.25,1,1
2376-1547,1881,0,0,4,4,0.0,0,0
2376-1547,1882,2,0,2,4,0.5,0,0
2376-1547,1883,0,0,1,1,0.0,0,0
2376-1547,1884,2,0,14,16,0.125,0,0
2376-1547,1885,1,0,5,6,0.16666666666666666,0,0
2376-1547,1886,6,4,8,18,0.3333333333333333,0,2
2376-1547,1887,1,1,3,5,0.2,0,0
2376-1547,1888,0,3,3,6,0.0,0,1
2376-2616,1875,1,4,9,14,0.07142857142857142,0,4
2376-273X,1869,1,2,5,8,0.125,0,0
2376-273X,1870,0,0,3,3,0.0,0,0
2376-2799,1879,0,0,1,1,0.0,0,1
2376-2799,1880,0,0,4,4,0.0,0,0
2376-2799,1882,6,0,0,6,1.0,0,0
2376-2799,1883,3,3,3,9,0.3333333333333333,1,2
2376-2799,1884,0,0,3,3,0.0,0,0
2376-2799,1887,4,1,3,8,0.5,1,1
2376-2799,1888,2,3,16,21,0.09523809523809523,1,2
2376-2799,1890,0,0,2,2,0.0,0,1
2376-3469,1889,0,1,1,2,0.0,0,0
2376-3469,1890,4,2,2,8,0.5,0,0
2376-3574,1873,1,0,1,2,0.5,1,1
2376-3736,1877,0,1,0,1,0.0,0,0
2376-3736,1880,3,2,0,5,0.6,0,1
2376-3736,1881,0,1,3,4,0.0,0,0
2376-533X,1890,1,0,3,4,0.25,0,1
2376-5402,1888,10,12,5,27,0.37037037037037035,2,6
2376-5402,1889,0,0,3,3,0.0,0,0
2376-5445,1890,0,1,0,1,0.0,0,0
2376-5518,1884,0,1,5,6,0.0,0,1
2376-5518,1885,1,1,2,4,0.25,0,1
2376-5518,1886,8,6,2,16,0.5,1,3
2376-5518,1887,2,4,5,11,0.18181818181818182,0,1
2376-5518,1888,1,0,3,4,0.25,0,0
2376-5518,1889,0,0,1,1,0.0,0,0
2376-5518,1890,0,1,4,5,0.0,0,0
2376-5569,1890,55,64,15,134,0.41044776119402987,12,30
2376-5585,1890,1,0,0,1,1.0,0,0
2376-628X,1886,7,6,7,20,0.35,0,2
2376-628X,1887,0,0,1,1,0.0,0,0
2376-628X,1889,0,3,3,6,0.0,0,2
2376-628X,1890,3,6,4,13,0.23076923076923078,2,3
2376-6387,1873,2,0,0,2,1.0,2,2
2376-6387,1875,0,0,2,2,0.0,0,0
2376-6387,1876,0,0,1,1,0.0,0,0
2376-6387,1877,4,2,6,12,0.3333333333333333,4,5
2376-6387,1878,0,1,3,4,0.0,0,0
2376-6387,1879,1,0,1,2,0.5,0,1
2376-6387,1881,0,2,1,3,0.0,0,0
2376-6387,1882,0,0,1,1,0.0,0,0
2376-6387,1883,0,0,1,1,0.0,0,0
2376-6387,1884,0,0,7,7,0.0,0,0
2376-6417,1883,0,0,1,1,0.0,0,0
2376-6417,1884,1,0,0,1,1.0,1,1
2376-6433,1883,1,0,0,1,1.0,1,1
2376-645X,1881,0,0,1,1,0.0,0,0
2376-645X,1882,0,1,0,1,0.0,0,0
2376-6476,1884,0,0,1,1,0.0,0,0
2376-6476,1885,2,1,1,4,0.5,0,0
2376-6476,1886,14,10,6,30,0.4666666666666667,0,4
2376-6476,1887,0,1,3,4,0.0,0,0
2376-6530,1885,1,6,0,7,0.14285714285714285,0,1
2376-6530,1886,2,0,3,5,0.4,0,0
2376-6530,1887,0,0,2,2,0.0,0,0
2376-6530,1889,0,0,1,1,0.0,0,1
2376-6530,1890,1,0,0,1,1.0,1,1
2376-6638,1888,2,11,2,15,0.13333333333333333,1,11
2376-8193,1874,1,0,0,1,1.0,0,0
2376-8193,1875,2,0,0,2,1.0,0,0
2376-8193,1876,0,0,2,2,0.0,0,0
2376-8193,1877,3,2,3,8,0.375,0,2
2376-8274,1869,1,0,1,2,0.5,0,0
2376-8274,1870,0,0,3,3,0.0,0,0
2376-8274,1871,1,0,0,1,1.0,0,0
2376-8274,1872,3,0,4,7,0.42857142857142855,0,0
2376-8274,1873,1,1,2,4,0.25,0,1
2376-8274,1874,0,3,3,6,0.0,0,2
2376-8274,1875,2,0,1,3,0.6666666666666666,0,0
2376-8274,1876,0,1,1,2,0.0,0,1
2376-8274,1877,11,0,5,16,0.6875,3,3
2376-8274,1878,4,1,1,6,0.6666666666666666,0,2
2376-8274,1879,2,0,5,7,0.2857142857142857,0,0
2376-8274,1880,2,1,2,5,0.4,0,0
2376-8274,1881,1,1,0,2,0.5,1,1
2376-8274,1882,3,0,1,4,0.75,0,0
2376-8274,1883,4,0,3,7,0.5714285714285714,1,1
2376-8274,1884,0,1,0,1,0.0,0,0
2376-8304,1877,3,3,2,8,0.375,2,6
2376-8304,1878,1,1,0,2,0.5,0,0
2376-8304,1879,0,1,0,1,0.0,0,0
2376-8304,1880,1,0,0,1,1.0,1,1
2376-8320,1869,0,0,2,2,0.0,0,0
2376-8320,1872,0,0,1,1,0.0,0,0
2376-8320,1873,2,0,0,2,1.0,0,0
2376-8320,1874,1,0,0,1,1.0,0,0
2376-8355,1869,0,0,1,1,0.0,0,1
2376-8355,1870,0,1,0,1,0.0,0,0
2376-8355,1871,1,6,1,8,0.125,0,3
2376-8355,1872,0,1,1,2,0.0,0,0
2376-8355,1873,0,0,1,1,0.0,0,0
2376-8371,1881,0,0,1,1,0.0,0,0
2376-8371,1882,0,0,1,1,0.0,0,0
2376-8371,1883,1,2,2,5,0.2,0,0
2376-8371,1884,1,4,3,8,0.125,0,1
2376-8371,1885,2,1,2,5,0.4,2,2
2376-8371,1886,16,1,9,26,0.6153846153846154,3,3
2376-8371,1887,5,0,3,8,0.625,2,2
2376-8371,1888,2,0,3,5,0.4,1,1
2376-8371,1889,1,1,0,2,0.5,1,1
2376-8371,1890,3,1,3,7,0.42857142857142855,0,0
2376-8401,1872,1,2,0,3,0.3333333333333333,0,0
2376-8401,1873,1,0,1,2,0.5,0,0
2376-8401,1874,1,0,0,1,1.0,0,0
2376-8401,1876,0,0,3,3,0.0,0,1
2376-8401,1877,4,1,4,9,0.4444444444444444,1,4
2376-8401,1878,3,1,1,5,0.6,0,0
